Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
11/02/18 20:00,000000001415,2,NE_OS,1,NorthEast,212,0,,15422,9,7,203,0,2,0,0
11/02/18 20:00,000000001415,3,SW,2,SouthWest,381,0,,15872,176,0,313,0,65,2,1
11/02/18 21:00,000000001415,1,NE_NS,1,NorthEast,183,0,,15335,38,5,171,0,6,1,0
11/02/18 21:00,000000001415,2,NE_OS,1,NorthEast,174,0,,15330,0,4,170,0,0,0,0
11/02/18 21:00,000000001415,3,SW,2,SouthWest,371,0,,16384,108,0,329,2,40,0,0
11/02/18 22:00,000000001415,1,NE_NS,1,NorthEast,158,0,,14620,38,3,149,0,3,3,0
11/02/18 22:00,000000001415,2,NE_OS,1,NorthEast,163,0,,16244,12,7,154,0,2,0,0
11/02/18 22:00,000000001415,3,SW,2,SouthWest,279,0,,16434,176,0,228,1,47,2,1
11/02/18 23:00,000000001415,1,NE_NS,1,NorthEast,69,0,,15809,43,4,61,0,3,0,1
11/02/18 23:00,000000001415,2,NE_OS,1,NorthEast,117,0,,15886,17,5,110,0,1,1,0
11/02/18 23:00,000000001415,3,SW,2,SouthWest,209,0,,16946,177,0,172,0,34,3,0
12/02/18 00:00,000000001415,1,NE_NS,1,NorthEast,59,0,,15174,85,1,52,0,5,0,1
12/02/18 00:00,000000001415,2,NE_OS,1,NorthEast,89,0,,15705,34,3,83,0,3,0,0
12/02/18 00:00,000000001415,3,SW,2,SouthWest,120,0,,17076,108,0,106,0,13,0,1
12/02/18 01:00,000000001415,1,NE_NS,1,NorthEast,27,0,,14918,74,2,23,0,2,0,0
12/02/18 01:00,000000001415,2,NE_OS,1,NorthEast,53,0,,15912,57,3,46,1,3,0,0
12/02/18 01:00,000000001415,3,SW,2,SouthWest,75,0,,17319,333,0,50,0,23,2,0
12/02/18 02:00,000000001415,1,NE_NS,1,NorthEast,17,0,,16961,59,1,15,0,0,1,0
12/02/18 02:00,000000001415,2,NE_OS,1,NorthEast,32,0,,17266,31,2,29,0,0,1,0
12/02/18 02:00,000000001415,3,SW,2,SouthWest,60,0,,18801,367,0,38,0,22,0,0
12/02/18 03:00,000000001415,1,NE_NS,1,NorthEast,26,0,,16229,231,1,18,0,4,2,1
12/02/18 03:00,000000001415,2,NE_OS,1,NorthEast,31,0,,15860,65,0,29,0,1,1,0
12/02/18 03:00,000000001415,3,SW,2,SouthWest,89,0,,17428,236,0,65,0,20,1,3
12/02/18 04:00,000000001415,1,NE_NS,1,NorthEast,46,0,,16443,196,1,36,0,9,0,0
12/02/18 04:00,000000001415,2,NE_OS,1,NorthEast,38,0,,18100,53,0,35,0,2,0,1
12/02/18 04:00,000000001415,3,SW,2,SouthWest,115,0,,17548,217,1,87,0,23,2,2
12/02/18 05:00,000000001415,1,NE_NS,1,NorthEast,94,0,,16368,138,0,80,0,10,3,1
12/02/18 05:00,000000001415,2,NE_OS,1,NorthEast,80,0,,18302,138,3,66,0,11,0,0
12/02/18 05:00,000000001415,3,SW,2,SouthWest,317,0,,17732,161,1,263,0,45,6,2
12/02/18 06:00,000000001415,1,NE_NS,1,NorthEast,344,0,,14752,61,2,320,0,17,4,1
12/02/18 06:00,000000001415,2,NE_OS,1,NorthEast,269,0,,15592,41,5,253,0,9,2,0
12/02/18 06:00,000000001415,3,SW,2,SouthWest,743,0,,15670,132,1,637,3,89,9,4
12/02/18 07:00,000000001415,1,NE_NS,1,NorthEast,723,0,,12050,76,7,661,0,39,16,0
12/02/18 07:00,000000001415,2,NE_OS,1,NorthEast,657,0,,12912,44,9,619,0,25,4,0
12/02/18 07:00,000000001415,3,SW,2,SouthWest,1250,0,,13504,113,2,1100,3,130,11,4
12/02/18 08:00,000000001415,1,NE_NS,1,NorthEast,871,0,,9223,101,6,772,1,76,12,3
12/02/18 08:00,000000001415,2,NE_OS,1,NorthEast,762,0,,9274,71,13,689,2,45,9,3
12/02/18 08:00,000000001415,3,SW,2,SouthWest,1321,0,,12484,122,1,1151,8,141,20,0
12/02/18 09:00,000000001415,1,NE_NS,1,NorthEast,589,0,,12809,115,8,510,1,57,11,2
12/02/18 09:00,000000001415,2,NE_OS,1,NorthEast,615,0,,13971,50,6,576,0,30,1,2
12/02/18 09:00,000000001415,3,SW,2,SouthWest,1054,0,,14115,182,0,855,4,164,28,3
12/02/18 10:00,000000001415,1,NE_NS,1,NorthEast,466,0,,14131,124,5,402,0,45,13,1
12/02/18 10:00,000000001415,2,NE_OS,1,NorthEast,434,0,,15262,88,6,389,1,32,6,0
12/02/18 10:00,000000001415,3,SW,2,SouthWest,823,0,,15137,191,0,665,1,129,28,0
12/02/18 11:00,000000001415,1,NE_NS,1,NorthEast,529,0,,13989,129,7,452,0,59,9,1
12/02/18 11:00,000000001415,2,NE_OS,1,NorthEast,496,0,,14903,91,16,434,0,42,3,1
12/02/18 11:00,000000001415,3,SW,2,SouthWest,805,0,,15081,222,2,623,0,155,24,1
12/02/18 12:00,000000001415,1,NE_NS,1,NorthEast,564,0,,13524,129,8,482,0,61,12,0
12/02/18 12:00,000000001415,2,NE_OS,1,NorthEast,503,0,,14722,85,9,451,0,39,4,0
12/02/18 12:00,000000001415,3,SW,2,SouthWest,874,0,,14919,213,0,684,1,162,24,3
12/02/18 13:00,000000001415,1,NE_NS,1,NorthEast,605,0,,12985,177,9,487,0,93,14,2
12/02/18 13:00,000000001415,2,NE_OS,1,NorthEast,524,0,,14698,55,10,484,1,29,0,0
12/02/18 13:00,000000001415,3,SW,2,SouthWest,874,0,,15034,200,2,694,3,150,25,0
12/02/18 14:00,000000001415,1,NE_NS,1,NorthEast,610,0,,13811,115,8,531,0,60,10,1
12/02/18 14:00,000000001415,2,NE_OS,1,NorthEast,459,0,,14993,65,8,419,2,27,3,0
12/02/18 14:00,000000001415,3,SW,2,SouthWest,904,0,,15258,212,0,711,1,166,26,0
12/02/18 15:00,000000001415,1,NE_NS,1,NorthEast,623,0,,12854,112,7,544,0,55,15,2
12/02/18 15:00,000000001415,2,NE_OS,1,NorthEast,465,0,,14735,62,8,427,0,29,0,1
12/02/18 15:00,000000001415,3,SW,2,SouthWest,1053,0,,14581,143,2,898,0,136,15,2
12/02/18 16:00,000000001415,1,NE_NS,1,NorthEast,700,0,,11786,57,7,647,1,29,11,2
12/02/18 16:00,000000001415,2,NE_OS,1,NorthEast,499,0,,13716,44,11,465,1,21,1,0
12/02/18 16:00,000000001415,3,SW,2,SouthWest,1258,0,,12435,115,2,1107,3,133,12,1
12/02/18 17:00,000000001415,1,NE_NS,1,NorthEast,651,0,,12365,34,7,620,1,20,2,0
12/02/18 17:00,000000001415,2,NE_OS,1,NorthEast,559,0,,13559,32,13,526,1,18,0,1
12/02/18 17:00,000000001415,3,SW,2,SouthWest,1171,0,,13619,85,2,1065,3,91,9,1
12/02/18 18:00,000000001415,1,NE_NS,1,NorthEast,610,0,,12623,34,8,577,0,17,4,4
12/02/18 18:00,000000001415,2,NE_OS,1,NorthEast,441,0,,13983,20,9,420,1,8,1,2
12/02/18 18:00,000000001415,3,SW,2,SouthWest,1089,0,,14088,97,2,978,2,96,10,1
12/02/18 19:00,000000001415,1,NE_NS,1,NorthEast,426,0,,14038,35,8,399,0,10,5,4
12/02/18 19:00,000000001415,2,NE_OS,1,NorthEast,359,0,,15087,39,7,338,0,11,3,0
12/02/18 19:00,000000001415,3,SW,2,SouthWest,719,0,,15257,113,3,632,2,76,5,1
12/02/18 20:00,000000001415,1,NE_NS,1,NorthEast,320,0,,14415,19,6,306,0,5,1,1
12/02/18 20:00,000000001415,2,NE_OS,1,NorthEast,288,0,,15293,17,12,271,0,4,1,0
12/02/18 20:00,000000001415,3,SW,2,SouthWest,534,0,,15995,116,0,467,0,58,4,5
12/02/18 21:00,000000001415,1,NE_NS,1,NorthEast,249,0,,14750,28,4,237,0,6,1,1
12/02/18 21:00,000000001415,2,NE_OS,1,NorthEast,180,0,,15870,0,12,168,0,0,0,0
12/02/18 21:00,000000001415,3,SW,2,SouthWest,468,0,,16314,143,1,397,0,61,6,3
12/02/18 22:00,000000001415,1,NE_NS,1,NorthEast,229,0,,15223,26,8,213,0,5,1,1
12/02/18 22:00,000000001415,2,NE_OS,1,NorthEast,200,0,,16200,0,9,191,0,0,0,0
12/02/18 22:00,000000001415,3,SW,2,SouthWest,324,0,,16503,148,1,272,0,46,2,3
12/02/18 23:00,000000001415,1,NE_NS,1,NorthEast,107,0,,16552,75,4,95,0,5,3,0
12/02/18 23:00,000000001415,2,NE_OS,1,NorthEast,135,0,,16525,44,2,126,1,6,0,0
12/02/18 23:00,000000001415,3,SW,2,SouthWest,211,0,,17820,199,0,167,0,34,8,2
13/02/18 00:00,000000001415,1,NE_NS,1,NorthEast,53,0,,15608,57,2,48,0,3,0,0
13/02/18 00:00,000000001415,2,NE_OS,1,NorthEast,84,0,,16607,48,0,80,0,4,0,0
13/02/18 00:00,000000001415,3,SW,2,SouthWest,120,0,,17894,225,0,93,0,26,1,0
13/02/18 01:00,000000001415,1,NE_NS,1,NorthEast,31,0,,15636,65,0,29,0,2,0,0
13/02/18 01:00,000000001415,2,NE_OS,1,NorthEast,45,0,,16191,67,0,42,0,3,0,0
13/02/18 01:00,000000001415,3,SW,2,SouthWest,84,0,,18095,155,1,70,0,13,0,0
13/02/18 02:00,000000001415,1,NE_NS,1,NorthEast,30,0,,16926,133,2,24,0,2,2,0
13/02/18 02:00,000000001415,2,NE_OS,1,NorthEast,48,0,,16470,42,2,44,0,2,0,0
13/02/18 02:00,000000001415,3,SW,2,SouthWest,85,0,,17794,224,0,65,1,17,2,0
13/02/18 03:00,000000001415,1,NE_NS,1,NorthEast,28,0,,17937,107,2,23,0,2,1,0
13/02/18 03:00,000000001415,2,NE_OS,1,NorthEast,42,0,,17784,143,1,35,0,6,0,0
13/02/18 03:00,000000001415,3,SW,2,SouthWest,82,0,,18171,232,0,62,1,17,2,0
13/02/18 04:00,000000001415,1,NE_NS,1,NorthEast,49,0,,16916,163,1,40,0,8,0,0
13/02/18 04:00,000000001415,2,NE_OS,1,NorthEast,49,0,,17483,122,2,41,0,6,0,0
13/02/18 04:00,000000001415,3,SW,2,SouthWest,120,0,,18361,142,1,101,0,14,3,1
13/02/18 05:00,000000001415,1,NE_NS,1,NorthEast,113,0,,16763,142,3,94,0,13,3,0
13/02/18 05:00,000000001415,2,NE_OS,1,NorthEast,76,0,,18315,66,6,65,0,5,0,0
13/02/18 05:00,000000001415,3,SW,2,SouthWest,322,0,,18278,180,2,260,0,53,5,2
13/02/18 06:00,000000001415,1,NE_NS,1,NorthEast,381,0,,14999,66,4,350,0,20,5,2
13/02/18 06:00,000000001415,2,NE_OS,1,NorthEast,317,0,,15863,57,8,290,1,14,4,0
13/02/18 06:00,000000001415,3,SW,2,SouthWest,837,0,,15754,161,1,693,2,119,16,6
13/02/18 07:00,000000001415,1,NE_NS,1,NorthEast,732,0,,10673,74,12,659,6,36,18,0
13/02/18 07:00,000000001415,2,NE_OS,1,NorthEast,700,0,,11416,46,3,662,2,26,6,1
13/02/18 07:00,000000001415,3,SW,2,SouthWest,1274,0,,13398,119,5,1112,4,143,9,1
13/02/18 08:00,000000001415,1,NE_NS,1,NorthEast,862,0,,7128,88,2,777,3,64,12,3
13/02/18 08:00,000000001415,2,NE_OS,1,NorthEast,725,0,,6110,101,14,630,6,48,25,1
13/02/18 08:00,000000001415,3,SW,2,SouthWest,1311,0,,11848,121,8,1137,6,140,18,1
13/02/18 09:00,000000001415,1,NE_NS,1,NorthEast,672,0,,11853,109,4,593,0,59,14,2
13/02/18 09:00,000000001415,2,NE_OS,1,NorthEast,646,0,,12254,74,7,588,1,42,6,2
13/02/18 09:00,000000001415,3,SW,2,SouthWest,1044,0,,13878,153,0,876,3,144,16,5
13/02/18 10:00,000000001415,1,NE_NS,1,NorthEast,535,0,,13572,144,3,452,0,62,15,3
13/02/18 10:00,000000001415,2,NE_OS,1,NorthEast,473,0,,14400,66,8,433,1,30,1,0
13/02/18 10:00,000000001415,3,SW,2,SouthWest,831,0,,14587,232,1,631,1,166,27,5
13/02/18 11:00,000000001415,1,NE_NS,1,NorthEast,553,0,,13554,165,15,443,0,69,22,2
13/02/18 11:00,000000001415,2,NE_OS,1,NorthEast,438,0,,14620,62,13,397,1,24,3,0
13/02/18 11:00,000000001415,3,SW,2,SouthWest,858,0,,14767,224,5,659,1,167,25,0
13/02/18 12:00,000000001415,1,NE_NS,1,NorthEast,519,0,,13483,119,6,446,1,54,8,2
13/02/18 12:00,000000001415,2,NE_OS,1,NorthEast,467,0,,14865,60,7,431,0,25,3,1
13/02/18 12:00,000000001415,3,SW,2,SouthWest,887,0,,14241,210,6,694,1,159,27,0
13/02/18 13:00,000000001415,1,NE_NS,1,NorthEast,606,0,,13256,120,8,523,0,62,11,1
13/02/18 13:00,000000001415,2,NE_OS,1,NorthEast,518,0,,14597,56,9,477,0,29,0,3
13/02/18 13:00,000000001415,3,SW,2,SouthWest,1000,0,,14477,182,2,806,7,152,30,3
13/02/18 14:00,000000001415,1,NE_NS,1,NorthEast,630,0,,13974,116,15,541,0,61,12,1
13/02/18 14:00,000000001415,2,NE_OS,1,NorthEast,483,0,,15142,70,11,436,0,34,0,2
13/02/18 14:00,000000001415,3,SW,2,SouthWest,953,0,,15422,199,1,761,1,167,23,0
13/02/18 15:00,000000001415,1,NE_NS,1,NorthEast,652,0,,9678,123,7,553,4,57,23,5
13/02/18 15:00,000000001415,2,NE_OS,1,NorthEast,553,0,,12987,58,13,508,0,27,5,0
13/02/18 15:00,000000001415,3,SW,2,SouthWest,1098,0,,14489,171,2,906,2,175,13,0
13/02/18 16:00,000000001415,1,NE_NS,1,NorthEast,542,0,,6674,122,13,456,4,31,35,0
13/02/18 16:00,000000001415,2,NE_OS,1,NorthEast,723,0,,9545,59,7,669,2,38,5,1
13/02/18 16:00,000000001415,3,SW,2,SouthWest,1189,0,,11795,112,10,1043,3,112,21,0
13/02/18 17:00,000000001415,1,NE_NS,1,NorthEast,396,0,,5013,149,15,310,1,28,31,6
13/02/18 17:00,000000001415,2,NE_OS,1,NorthEast,644,0,,8756,50,6,602,0,23,9,2
13/02/18 17:00,000000001415,3,SW,2,SouthWest,1150,0,,11769,99,10,1020,5,103,11,0
13/02/18 18:00,000000001415,1,NE_NS,1,NorthEast,504,0,,7802,87,6,445,1,23,21,1
13/02/18 18:00,000000001415,2,NE_OS,1,NorthEast,608,0,,11062,25,4,586,1,13,2,2
13/02/18 18:00,000000001415,3,SW,2,SouthWest,978,0,,13003,106,5,862,5,86,18,1
13/02/18 19:00,000000001415,1,NE_NS,1,NorthEast,498,0,,12089,28,4,471,0,11,3,8
13/02/18 19:00,000000001415,2,NE_OS,1,NorthEast,476,0,,13889,34,8,450,0,16,0,2
13/02/18 19:00,000000001415,3,SW,2,SouthWest,877,0,,14902,84,3,792,4,74,0,4
13/02/18 20:00,000000001415,1,NE_NS,1,NorthEast,350,0,,14312,34,5,330,0,8,4,3
13/02/18 20:00,000000001415,2,NE_OS,1,NorthEast,329,0,,15052,15,5,318,0,5,0,1
13/02/18 20:00,000000001415,3,SW,2,SouthWest,570,0,,16076,119,0,501,1,62,6,0
13/02/18 21:00,000000001415,1,NE_NS,1,NorthEast,242,0,,14707,50,3,226,0,8,4,1
13/02/18 21:00,000000001415,2,NE_OS,1,NorthEast,274,0,,15303,18,4,265,0,5,0,0
13/02/18 21:00,000000001415,3,SW,2,SouthWest,547,0,,16210,121,0,476,2,64,2,3
13/02/18 22:00,000000001415,1,NE_NS,1,NorthEast,243,0,,14759,37,6,226,0,7,2,0
13/02/18 22:00,000000001415,2,NE_OS,1,NorthEast,229,0,,15478,17,6,219,0,2,2,0
13/02/18 22:00,000000001415,3,SW,2,SouthWest,428,0,,16578,124,0,372,0,45,8,3
13/02/18 23:00,000000001415,1,NE_NS,1,NorthEast,131,0,,15040,38,6,118,0,2,3,2
13/02/18 23:00,000000001415,2,NE_OS,1,NorthEast,160,0,,15906,25,4,152,0,3,1,0
13/02/18 23:00,000000001415,3,SW,2,SouthWest,259,0,,16801,193,0,207,1,47,3,1
14/02/18 00:00,000000001415,1,NE_NS,1,NorthEast,66,0,,15349,61,4,57,0,3,1,1
14/02/18 00:00,000000001415,2,NE_OS,1,NorthEast,114,0,,15867,9,6,107,0,1,0,0
14/02/18 00:00,000000001415,3,SW,2,SouthWest,178,0,,17381,202,0,141,1,35,1,0
14/02/18 01:00,000000001415,1,NE_NS,1,NorthEast,40,0,,15972,150,1,33,0,3,3,0
14/02/18 01:00,000000001415,2,NE_OS,1,NorthEast,70,0,,16274,29,2,66,0,2,0,0
14/02/18 01:00,000000001415,3,SW,2,SouthWest,87,0,,17791,184,0,71,0,14,2,0
14/02/18 02:00,000000001415,1,NE_NS,1,NorthEast,30,0,,16583,200,2,22,0,4,2,0
14/02/18 02:00,000000001415,2,NE_OS,1,NorthEast,41,0,,17256,24,2,38,0,1,0,0
14/02/18 02:00,000000001415,3,SW,2,SouthWest,75,0,,18919,227,0,58,0,14,3,0
14/02/18 03:00,000000001415,1,NE_NS,1,NorthEast,39,0,,16852,231,0,30,0,5,4,0
14/02/18 03:00,000000001415,2,NE_OS,1,NorthEast,40,0,,18326,75,1,36,0,3,0,0
14/02/18 03:00,000000001415,3,SW,2,SouthWest,110,0,,18268,255,0,82,0,26,2,0
14/02/18 04:00,000000001415,1,NE_NS,1,NorthEast,54,0,,16471,148,2,43,0,7,1,1
14/02/18 04:00,000000001415,2,NE_OS,1,NorthEast,53,0,,17233,75,5,44,0,4,0,0
14/02/18 04:00,000000001415,3,SW,2,SouthWest,135,0,,18255,170,1,110,0,20,3,1
14/02/18 05:00,000000001415,1,NE_NS,1,NorthEast,90,0,,16679,189,3,70,0,15,2,0
14/02/18 05:00,000000001415,2,NE_OS,1,NorthEast,79,0,,18499,114,2,68,0,9,0,0
14/02/18 05:00,000000001415,3,SW,2,SouthWest,308,0,,18103,179,0,251,0,48,7,2
14/02/18 06:00,000000001415,1,NE_NS,1,NorthEast,376,0,,14815,90,5,335,1,29,5,0
14/02/18 06:00,000000001415,2,NE_OS,1,NorthEast,315,0,,16183,41,4,297,0,9,4,1
14/02/18 06:00,000000001415,3,SW,2,SouthWest,774,0,,15808,156,1,646,2,109,12,4
14/02/18 07:00,000000001415,1,NE_NS,1,NorthEast,819,0,,11304,90,13,730,2,46,28,0
14/02/18 07:00,000000001415,2,NE_OS,1,NorthEast,719,0,,11995,68,12,656,1,40,9,0
14/02/18 07:00,000000001415,3,SW,2,SouthWest,1299,0,,13696,117,5,1140,2,140,12,0
14/02/18 08:00,000000001415,1,NE_NS,1,NorthEast,830,0,,6925,113,8,718,6,73,21,1
14/02/18 08:00,000000001415,2,NE_OS,1,NorthEast,845,0,,7147,72,11,763,2,51,10,3
14/02/18 08:00,000000001415,3,SW,2,SouthWest,1290,0,,13155,119,5,1126,5,142,12,0
14/02/18 09:00,000000001415,1,NE_NS,1,NorthEast,620,0,,12993,97,11,545,1,51,9,3
14/02/18 09:00,000000001415,2,NE_OS,1,NorthEast,612,0,,13976,62,9,564,1,36,2,0
14/02/18 09:00,000000001415,3,SW,2,SouthWest,955,0,,14404,180,3,777,1,144,28,2
14/02/18 10:00,000000001415,1,NE_NS,1,NorthEast,514,0,,13667,144,7,430,3,61,13,0
14/02/18 10:00,000000001415,2,NE_OS,1,NorthEast,499,0,,14665,88,2,451,1,41,3,1
14/02/18 10:00,000000001415,3,SW,2,SouthWest,807,0,,14716,244,0,609,1,178,19,0
14/02/18 11:00,000000001415,1,NE_NS,1,NorthEast,506,0,,13718,136,3,433,0,53,16,1
14/02/18 11:00,000000001415,2,NE_OS,1,NorthEast,476,0,,14655,65,7,436,1,29,2,1
14/02/18 11:00,000000001415,3,SW,2,SouthWest,865,0,,14389,213,1,676,1,156,28,2
14/02/18 12:00,000000001415,1,NE_NS,1,NorthEast,484,0,,13649,103,6,425,1,40,10,2
14/02/18 12:00,000000001415,2,NE_OS,1,NorthEast,578,0,,14384,74,6,527,0,37,6,2
14/02/18 12:00,000000001415,3,SW,2,SouthWest,1021,0,,14462,196,1,811,6,175,25,2
14/02/18 13:00,000000001415,1,NE_NS,1,NorthEast,3,0,,18241,667,0,0,0,0,2,0
14/02/18 13:00,000000001415,2,NE_OS,1,NorthEast,1006,0,,11859,104,4,895,1,89,16,1
14/02/18 13:00,000000001415,3,SW,2,SouthWest,997,0,,13796,199,0,794,2,174,24,3
14/02/18 14:00,000000001415,1,NE_NS,1,NorthEast,547,0,,13251,124,8,470,0,58,10,1
14/02/18 14:00,000000001415,2,NE_OS,1,NorthEast,612,0,,13663,69,9,561,0,40,2,0
14/02/18 14:00,000000001415,3,SW,2,SouthWest,1043,0,,14331,167,2,864,3,148,26,0
14/02/18 15:00,000000001415,1,NE_NS,1,NorthEast,676,0,,12903,93,9,602,0,53,10,1
14/02/18 15:00,000000001415,2,NE_OS,1,NorthEast,516,0,,13951,47,10,482,0,21,3,0
14/02/18 15:00,000000001415,3,SW,2,SouthWest,1149,0,,14291,191,4,922,4,192,27,0
14/02/18 16:00,000000001415,1,NE_NS,1,NorthEast,573,0,,7867,94,11,502,1,33,21,0
14/02/18 16:00,000000001415,2,NE_OS,1,NorthEast,644,0,,10679,56,10,596,0,28,8,2
14/02/18 16:00,000000001415,3,SW,2,SouthWest,1192,0,,13255,115,2,1049,3,127,10,1
14/02/18 17:00,000000001415,1,NE_NS,1,NorthEast,314,0,,4035,146,12,247,2,23,23,4
14/02/18 17:00,000000001415,2,NE_OS,1,NorthEast,594,0,,6462,82,3,536,2,30,19,2
14/02/18 17:00,000000001415,3,SW,2,SouthWest,1168,0,,11358,101,4,1040,5,102,16,1
14/02/18 18:00,000000001415,1,NE_NS,1,NorthEast,394,0,,5645,114,17,319,5,22,23,3
14/02/18 18:00,000000001415,2,NE_OS,1,NorthEast,564,0,,7204,71,3,510,2,27,13,3
14/02/18 18:00,000000001415,3,SW,2,SouthWest,1132,0,,12677,103,11,999,4,98,19,0
14/02/18 19:00,000000001415,1,NE_NS,1,NorthEast,540,0,,12199,39,7,498,2,14,7,10
14/02/18 19:00,000000001415,2,NE_OS,1,NorthEast,531,0,,13898,23,10,505,1,10,2,3
14/02/18 19:00,000000001415,3,SW,2,SouthWest,843,0,,14666,103,6,745,2,81,6,3
14/02/18 20:00,000000001415,1,NE_NS,1,NorthEast,308,0,,14826,29,4,293,0,7,2,2
14/02/18 20:00,000000001415,2,NE_OS,1,NorthEast,318,0,,15534,16,6,307,0,5,0,0
14/02/18 20:00,000000001415,3,SW,2,SouthWest,585,0,,16125,115,1,513,1,63,4,3
14/02/18 21:00,000000001415,1,NE_NS,1,NorthEast,286,0,,14756,31,6,270,0,6,3,1
14/02/18 21:00,000000001415,2,NE_OS,1,NorthEast,268,0,,15213,7,4,261,0,2,0,1
14/02/18 21:00,000000001415,3,SW,2,SouthWest,507,0,,16638,87,0,457,2,41,3,4
14/02/18 22:00,000000001415,1,NE_NS,1,NorthEast,256,0,,14433,20,3,248,0,2,3,0
14/02/18 22:00,000000001415,2,NE_OS,1,NorthEast,286,0,,15439,10,6,276,0,3,0,1
14/02/18 22:00,000000001415,3,SW,2,SouthWest,517,0,,16350,132,0,446,0,64,4,3
14/02/18 23:00,000000001415,1,NE_NS,1,NorthEast,167,0,,15657,12,5,159,0,2,0,1
14/02/18 23:00,000000001415,2,NE_OS,1,NorthEast,180,0,,15934,22,6,170,0,4,0,0
14/02/18 23:00,000000001415,3,SW,2,SouthWest,295,0,,17189,153,0,249,1,40,5,0
15/02/18 00:00,000000001415,1,NE_NS,1,NorthEast,85,0,,14954,59,5,73,0,3,2,2
15/02/18 00:00,000000001415,2,NE_OS,1,NorthEast,136,0,,15741,7,7,128,0,1,0,0
15/02/18 00:00,000000001415,3,SW,2,SouthWest,207,0,,17787,164,0,173,0,32,2,0
15/02/18 01:00,000000001415,1,NE_NS,1,NorthEast,41,0,,15346,49,1,38,0,2,0,0
15/02/18 01:00,000000001415,2,NE_OS,1,NorthEast,70,0,,17476,14,2,67,0,1,0,0
15/02/18 01:00,000000001415,3,SW,2,SouthWest,115,0,,18019,217,0,90,0,24,1,0
15/02/18 02:00,000000001415,1,NE_NS,1,NorthEast,29,0,,14933,207,2,21,0,3,3,0
15/02/18 02:00,000000001415,2,NE_OS,1,NorthEast,57,0,,16301,18,0,56,0,1,0,0
15/02/18 02:00,000000001415,3,SW,2,SouthWest,90,0,,18827,233,0,69,0,19,2,0
15/02/18 03:00,000000001415,1,NE_NS,1,NorthEast,27,0,,17335,185,1,21,0,3,2,0
15/02/18 03:00,000000001415,2,NE_OS,1,NorthEast,37,0,,18243,81,0,34,0,3,0,0
15/02/18 03:00,000000001415,3,SW,2,SouthWest,85,0,,18216,247,0,64,0,18,3,0
15/02/18 04:00,000000001415,1,NE_NS,1,NorthEast,48,0,,15995,229,1,36,0,6,5,0
15/02/18 04:00,000000001415,2,NE_OS,1,NorthEast,48,0,,19039,83,1,43,0,3,1,0
15/02/18 04:00,000000001415,3,SW,2,SouthWest,141,0,,18698,248,0,106,0,32,3,0
15/02/18 05:00,000000001415,1,NE_NS,1,NorthEast,108,0,,16780,139,1,92,0,14,1,0
15/02/18 05:00,000000001415,2,NE_OS,1,NorthEast,84,0,,18638,83,4,72,1,7,0,0
15/02/18 05:00,000000001415,3,SW,2,SouthWest,342,0,,18280,167,1,280,0,51,6,4
15/02/18 06:00,000000001415,1,NE_NS,1,NorthEast,347,0,,14841,89,4,310,0,26,5,1
15/02/18 06:00,000000001415,2,NE_OS,1,NorthEast,309,0,,16117,61,2,288,0,17,2,0
15/02/18 06:00,000000001415,3,SW,2,SouthWest,788,0,,16099,148,0,660,6,103,14,5
15/02/18 07:00,000000001415,1,NE_NS,1,NorthEast,798,0,,12435,71,5,736,0,41,16,0
15/02/18 07:00,000000001415,2,NE_OS,1,NorthEast,659,0,,13591,55,13,607,1,29,7,1
15/02/18 07:00,000000001415,3,SW,2,SouthWest,1287,0,,13638,117,8,1120,6,136,15,1
15/02/18 08:00,000000001415,1,NE_NS,1,NorthEast,847,0,,10029,80,8,766,1,57,11,1
15/02/18 08:00,000000001415,2,NE_OS,1,NorthEast,810,0,,10620,64,9,746,2,43,9,0
15/02/18 08:00,000000001415,3,SW,2,SouthWest,1247,0,,12988,115,3,1099,2,127,16,0
15/02/18 09:00,000000001415,1,NE_NS,1,NorthEast,723,0,,12411,93,10,643,0,56,11,3
15/02/18 09:00,000000001415,2,NE_OS,1,NorthEast,633,0,,13573,68,12,576,0,37,6,2
15/02/18 09:00,000000001415,3,SW,2,SouthWest,1023,0,,14395,172,6,836,3,153,23,1
15/02/18 10:00,000000001415,1,NE_NS,1,NorthEast,497,0,,13755,147,8,415,1,56,17,0
15/02/18 10:00,000000001415,2,NE_OS,1,NorthEast,458,0,,14829,79,5,416,1,36,0,0
15/02/18 10:00,000000001415,3,SW,2,SouthWest,852,0,,14670,216,1,663,1,163,21,3
15/02/18 11:00,000000001415,1,NE_NS,1,NorthEast,567,0,,13627,123,8,488,0,59,11,1
15/02/18 11:00,000000001415,2,NE_OS,1,NorthEast,463,0,,14506,84,14,409,1,31,8,0
15/02/18 11:00,000000001415,3,SW,2,SouthWest,882,0,,15358,204,4,694,2,158,22,2
15/02/18 12:00,000000001415,1,NE_NS,1,NorthEast,539,0,,13418,93,6,482,1,40,10,0
15/02/18 12:00,000000001415,2,NE_OS,1,NorthEast,517,0,,14167,83,9,462,1,40,3,2
15/02/18 12:00,000000001415,3,SW,2,SouthWest,967,0,,14764,219,2,752,0,189,23,1
